video_id,trending_date,channel_title,category_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,state,lat,lon,geometry,category
t9eBucK28nE,2017-12-15,Prime Minister Narender Modi,25,124800,2026,166,325,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),News & Politics
h1gT0leGy_o,2017-12-15,AstroMitram,22,34127,496,44,37,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),People & Blogs
ulH_5gS3jx0,2017-12-15,Crazy 4 Bollywood,24,83431,737,115,252,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Entertainment
VASMz4-DVY8,2017-12-15,10TVNewsChannel,25,253226,2217,255,114,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),News & Politics
rmLsSDIRuKs,2017-12-15,3TV BANJARAA,24,75739,954,67,69,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Entertainment
UqiZ04j3EmU,2017-12-15,Sonotek,10,92974,943,102,206,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Music
aWX1tpNB4kw,2017-12-15,MovieDazzles,24,77223,875,76,49,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Entertainment
Rl4jV5orp0A,2017-12-15,FLASH NEWS,25,39318,44,76,8,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),News & Politics
abdue_485Ks,2017-12-15,Bollywood Spy Hindi,24,145725,1144,169,50,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
XWD8LngHjeU,2017-12-15,NMF News,24,80346,357,91,260,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Entertainment
64UhJDwAzqM,2017-12-15,India Today,25,301451,962,173,82,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),News & Politics
YqXpjgAKr3w,2017-12-15,Dhaval Domadiya,24,115474,5420,138,387,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Entertainment
PPhhA9SoEdo,2017-12-15,ScoopWhoop,10,25056,1662,94,138,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Music
xmXUhS-Yv0c,2017-12-15,Bhavani HD Movies,24,24090,75,8,4,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
bp1fsKJIU54,2017-12-15,And TV,24,54762,318,25,0,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Entertainment
rq6ZdOKouJI,2017-12-15,Filmy Poster,24,76705,152,35,3,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Entertainment
3cljaQ_RoAg,2017-12-15,The Late Late Show with James Corden,24,293965,5778,38,224,FALSO,FALSO,Tripura,23.83540428,91.27999914,POINT (91.27999914 23.83540428),Entertainment
gl1vzv96K8s,2017-12-15,Telugu Dheera,24,112049,0,0,27,FALSO,VERDADERO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),Entertainment
hLO4kV8fY_Q,2017-12-15,TV1,25,190798,1604,209,0,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),News & Politics
irXtiNZGIU0,2017-12-15,BehindwoodsTV,24,221350,4728,387,519,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Entertainment
Yp57o8nEw4A,2017-12-15,Movie Mela,1,232954,790,123,40,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Film & Animation
dw08WCOaZwk,2017-12-15,Selfie Review,1,29086,1382,18,264,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Film & Animation
lZ6h-wSPzMM,2017-12-15,Mahendra Guru : Online Videos For Govt. Exams,27,21693,1263,17,73,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),Education
x2KNCpVi-5A,2017-12-15,Manchu Mon,22,124225,0,0,0,VERDADERO,VERDADERO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),People & Blogs
J3b0WiLjwVQ,2017-12-15,UNIVERSE T.V.,22,71180,216,202,61,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),People & Blogs
cS2jgCUvok8,2017-12-15,SAKKATH STUDIO,43,30128,0,0,109,FALSO,VERDADERO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Shows
pungT-IGDcA,2017-12-15,Natural HealthCare,26,99443,519,98,160,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Howto & Style
qUnUoxa8Bww,2017-12-16,Ramaz Music,10,686945,9396,96,145,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Music
kNXZvShByPA,2017-12-16,Garam Chai,24,364185,1140,337,164,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Entertainment
r3g8yEdRgQ4,2017-12-16,Telugu Tantra,22,520212,1253,230,0,VERDADERO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),People & Blogs
pV42vOPP41s,2017-12-16,Oneindia Hindi | वनइंडिया हिन्दी,25,319532,1358,196,53,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),News & Politics
FqAJKJlexE8,2017-12-16,Malayali Live,24,492523,5497,244,344,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Entertainment
n39LjU5ldcw,2017-12-16,DAHIYA FILMS,24,369018,5741,497,386,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
TKvGxz_icuo,2017-12-16,Mazhavil Manorama,24,198785,6992,23,369,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
uSK88LGouEo,2017-12-16,Gavva Media,24,83977,55,158,20,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Entertainment
G5STtCZUEMg,2017-12-16,9Roses Media,24,321994,1032,473,292,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
f0VA3xyt2pM,2017-12-16,Trend Music,10,452584,8864,576,191,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Music
aJfIh6vmmSw,2017-12-16,Entertainment Circle,24,659646,1009,299,0,VERDADERO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
P4XprZQUEx4,2017-12-16,Red Entertainments,24,469750,523,485,135,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Entertainment
dKj1h3WJHE0,2017-12-16,The Times of India,17,868136,3709,347,1,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Sports
kpjKbaZQJKU,2017-12-16,Crazy 4 Bollywood,24,123482,4261,168,686,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
TAUTRwEj9Rc,2017-12-16,Mr.Venkat,24,378669,665,150,17,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Entertainment
MLn_llHg9PA,2017-12-16,V6 News Telugu,25,529603,4121,346,392,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),News & Politics
GY2K2uLMANk,2017-12-16,Parmish Verma,24,139835,7401,209,573,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Entertainment
UmVSUuv514g,2017-12-16,Tamil  Page,24,934773,2077,906,297,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),Entertainment
yR1OwH_gmiI,2017-12-16,Bhavani HD Movies,24,482235,2782,295,235,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Entertainment
v54s0UxkJaI,2017-12-16,mallemalatv,24,296528,2882,151,227,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Entertainment
H57MO6wVHM0,2017-12-16,etvteluguindia,24,134524,552,121,110,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
-5x_xOCOl7Y,2017-12-16,Only News 24x7,25,176261,1940,352,195,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),News & Politics
Dc5SbL9O36Y,2017-12-16,East India Comedy,23,106150,9274,370,446,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Comedy
x99CPHuwWho,2017-12-16,Voice of Dissent,25,185471,1870,343,484,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),News & Politics
QfhW2iqCvqw,2017-12-16,Flowers Comedy,24,289261,2904,194,603,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
8qxqvYCEJt0,2017-12-16,Tollywood Central,24,55418,85,46,1,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),Entertainment
_whY-cy3vz4,2017-12-16,RadaanMedia,24,289859,1526,274,193,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Entertainment
QLVhaoausGM,2017-12-16,Movie Talkies,24,971999,6520,641,162,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),Entertainment
eJ8rWDRCS0g,2017-12-16,Oneindia Tamil | ஒன்இந்தியா தமிழ்,25,73211,271,28,10,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),News & Politics
WE0Bq-1cw8s,2017-12-16,T-Series Apna Punjab,10,705124,16304,505,800,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Music
388JgZwBGaQ,2017-12-16,Tamil,22,510246,1658,402,152,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),People & Blogs
tZ5sEAG4ty0,2017-12-16,SET India,24,251968,2767,185,118,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
L05sXhdGVZU,2017-12-16,PlayEven,26,44963,51,21,2,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),Howto & Style
uicctZJskCQ,2017-12-16,Filmy Chutney,24,224536,1664,216,174,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),Entertainment
2Iw-m9LjnIs,2017-12-16,TV5 News,25,111825,156,54,26,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),News & Politics
htukLqYop6g,2017-12-16,Black Sheep,24,198700,13276,207,680,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),Entertainment
QFHLn5HrESg,2017-12-16,TOP 10 STAR,27,363685,1126,186,56,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),Education
zDKSr03AnHc,2017-12-16,Malayalam Muzik247,10,159805,3713,133,155,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Music
20aZHly_zTY,2017-12-16,Telugu Filmnagar,24,317124,3535,103,32,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),Entertainment
nzTNNz1qzAU,2017-12-16,വിശ്വാസം അതല്ലേ എല്ലാം,24,52495,236,31,15,FALSO,FALSO,Tripura,23.83540428,91.27999914,POINT (91.27999914 23.83540428),Entertainment
4iY0lnKsFgw,2017-12-16,THIRU TV,24,140879,604,172,31,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Entertainment
1-JNKm26dG4,2017-12-16,FilmiBeat,24,67330,1365,59,140,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
OVKjMIwPqaM,2017-12-16,National News18,2,1326274,0,0,244,FALSO,VERDADERO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Autos & Vehicles
c0JAnKc--7k,2017-12-16,zeetv,24,197613,786,46,45,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
ufjhzCUq7ZU,2017-12-16,NEGA NEWS,17,231965,1466,681,132,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Sports
nYMxERQLXG4,2017-12-16,AK news,25,236591,1587,204,43,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),News & Politics
a35t9-bNbnA,2017-12-16,SAB TV,43,128602,432,75,49,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Shows
6fqhCSP6iJc,2017-12-16,Tarang TV,24,39388,150,18,4,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Entertainment
ipuVY9GMK5g,2017-12-16,Think Music India,10,245641,8496,204,212,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Music
IN1BrefGuxQ,2017-12-16,TV9 Today,25,56258,156,28,54,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),News & Politics
Qo840lxDpoc,2017-12-16,2 Minutes News,25,196150,3625,195,98,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),News & Politics
5AprOYRDHWk,2017-12-16,1 Minutes news,25,372549,748,191,124,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),News & Politics
Rif8pd3TZGQ,2017-12-16,News Express,25,112815,782,106,87,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),News & Politics
DoDiKLlSNFc,2017-12-16,Hyderabad Diaries,24,78080,8136,417,749,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
vhBkqHFIJbw,2017-12-16,Ayurved Tips in Hindi,26,264171,2025,394,184,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Howto & Style
kp8zuVBX03s,2017-12-16,TV9 NOW,24,74316,114,50,85,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
vnmiJotqC_k,2017-12-16,Colors TV,24,145722,411,77,60,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Entertainment
wfCmRAz1GzQ,2017-12-16,Wave Music - Bhojpuri Movies,1,556806,955,401,92,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),Film & Animation
PZ5Rk0h-jUo,2017-12-16,Jass Records,10,272872,8765,207,301,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Music
X31GAj6beVA,2017-12-16,Mr. Reporter,24,1459855,5580,854,455,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
WpFc1XWzyGU,2017-12-16,Pradeep Machiraju,22,708856,5350,272,278,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),People & Blogs
5gJo1hN5nuA,2017-12-16,Blockbuster Movies,24,1197881,3919,670,82,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
w3tA7PX3wqs,2017-12-16,Dreamz Unlimited,24,34313,2554,14,167,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),Entertainment
jOMA4O-BZEk,2017-12-16,Malayalam News Time,22,330751,0,0,70,FALSO,VERDADERO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),People & Blogs
lCrefZXly4w,2017-12-16,TV1,25,129841,1484,116,153,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),News & Politics
5ogCmKbOipM,2017-12-16,Study IQ education,27,42534,2178,21,390,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Education
t9j4Nf1FUbY,2017-12-16,YOYO TV Channel,25,819816,1114,282,18,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),News & Politics
Wdy-YCw0syU,2017-12-16,Dream Warrior Pictures,1,107575,2613,35,96,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Film & Animation
UAPBlI2f6ZU,2017-12-16,SOUTH FDFS,22,140219,198,279,33,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),People & Blogs
or-xbqcWEI8,2017-12-16,BehindwoodsTV,24,93649,2687,121,224,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Entertainment
HE1g3VgrI5o,2017-12-16,AP24x7,25,99757,1009,106,0,VERDADERO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),News & Politics
ciwGqzga_Ts,2017-12-16,Kandathum Kettathum,24,216967,6480,322,269,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
q32PASp0fM0,2017-12-16,Today Popular Videos,22,90858,233,43,6,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),People & Blogs
UbzX2Q6_QdU,2017-12-16,Namma Karnataka Memes,24,13450,755,17,38,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),Entertainment
AQkmBIfeE6A,2017-12-16,only ias,27,20996,0,0,0,VERDADERO,VERDADERO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Education
6RNtjZEHpHs,2017-12-16,Mango Music,10,209821,3507,130,148,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),Music
TzpuAqrw54Q,2017-12-16,Tollywood Life,24,141595,745,216,143,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),Entertainment
xiILTSKuCAc,2017-12-16,Jayas Kumar,1,600161,7037,419,10,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Film & Animation
UCoVXBzprOU,2017-12-16,Shitty Ideas Trending,24,191601,3591,120,156,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
dw08WCOaZwk,2017-12-16,Selfie Review,1,45133,1752,26,336,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Film & Animation
Tjvml998_UU,2017-12-16,Annapurna Studios,24,251885,7618,260,335,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),Entertainment
cdGtdMDMPgc,2017-12-16,National Dastak,25,121375,995,101,83,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),News & Politics
tjSW-qBd-v8,2017-12-16,star tamil,22,60238,140,30,7,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),People & Blogs
29PYTYlFm9M,2017-12-16,The Lallantop,25,157427,2990,305,264,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),News & Politics
ZpShLdgfNbY,2017-12-16,MarkAngelComedy,23,273299,9702,352,894,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Comedy
QLKqNQ3yHHk,2017-12-16,NewsQube,24,181235,1091,62,145,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Entertainment
tGZeOX4kK68,2017-12-16,New Waves,24,19369,22,5,3,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Entertainment
Or0ykC7vvmc,2017-12-16,SunTV Tamil,22,270715,1167,152,127,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),People & Blogs
nLT0Xv4-UhA,2017-12-16,"A to Z cricket,political & cinema",23,154738,1134,150,231,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Comedy
1KXiKD08og0,2017-12-16,ETV Andhra Pradesh,25,68251,322,44,18,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),News & Politics
sHsulWR79Lk,2017-12-16,AstroMitram,22,27931,407,60,54,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),People & Blogs
3JH8QSXxbTc,2017-12-16,Tamil Speedy,22,341600,2122,268,279,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),People & Blogs
nkE6ukYbQ7M,2017-12-16,zeetvtelugu,24,97845,114,22,17,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),Entertainment
GPV_kxv20GI,2017-12-16,chandanavana,24,107247,312,59,19,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
QtGue7HuuwA,2017-12-16,Venus Regional,24,271493,1097,362,128,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Entertainment
V3U1D7-EBeg,2017-12-16,Geet MP3,10,37547,1042,47,62,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Music
5c0bKyqHLyY,2017-12-16,घरेलु देसी नुस्खे Gharelu Nuskhe Hindi,22,317951,1634,333,109,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),People & Blogs
zqJl8u8yFmc,2017-12-16,jaby koay,24,56555,1801,38,323,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Entertainment
2SGA9KJkLbY,2017-12-16,Polimer News,25,190023,1009,206,57,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),News & Politics
Z2gs24Xewxk,2017-12-16,hmtv News,25,29104,53,18,8,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),News & Politics
xo3mmfZsjd4,2017-12-16,Saa Music Productions,10,138750,948,8,175,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),Music
u-CDjV9MPQw,2017-12-16,TamilCrowd,24,60621,752,23,28,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Entertainment
3H3dmVhoy_I,2017-12-16,Trending Visuals,24,74797,432,65,19,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Entertainment
FAG0G7y7Wo0,2017-12-16,News Nation,17,233878,1538,116,2,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Sports
uBO4wV7sgws,2017-12-16,HSB News,17,197102,286,160,2,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Sports
8vXpEMxVbJ8,2017-12-16,ABP NEWS,22,127563,519,156,109,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),People & Blogs
kKLz26BcsdY,2017-12-16,HJ NEWS,25,677091,1129,671,165,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),News & Politics
CUMjSGpUu9U,2017-12-16,tamilcinemareview,1,156825,4513,178,325,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Film & Animation
_siL9EhgsfA,2017-12-16,Murari Ki Kocktail,1,346412,5320,474,375,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Film & Animation
AdHYKFdnJpY,2017-12-16,YOYO TV Kannada,24,65895,648,40,17,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
JUzlad-cQg4,2017-12-16,Cinemakkaryam,24,149330,1086,110,140,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
JRolVtynz8g,2017-12-16,a2z Media,24,124155,252,73,30,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
Dk_ucV8Nmtg,2017-12-16,जय माँ वैष्णो देवी,22,23843,251,43,8,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),People & Blogs
GPNPRnLZtsU,2017-12-16,Mor Haryanvi,24,122507,2996,278,279,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
gWO8tll3fLk,2017-12-16,Thanthi TV,25,60695,503,15,46,FALSO,FALSO,Tripura,23.83540428,91.27999914,POINT (91.27999914 23.83540428),News & Politics
